"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"NCU41","OUT017",3131.01317169836
"NCK31","OUT017",950.83729691453
"FDZ46","OUT045",1690.33186046693
"FDU13","OUT027",3808.15608406035
"NCF19","OUT045",759.799124931321
"NCJ43","OUT013",2764.09710106401
"NCJ05","OUT045",2379.49609264438
"FDS04","OUT027",3695.80241896396
"FDX28","OUT010",-280.356215882147
"FDB41","OUT027",2255.86284869484
"FDG53","OUT046",2286.10584072913
"FDL15","OUT010",571.984117782259
"FDQ08","OUT049",1161.03951031167
"DRN36","OUT013",1574.54266765668
"FDI46","OUT013",4001.61809018416
"FDG16","OUT027",4820.02596120598
"FDV32","OUT013",1067.38332881837
"FDF44","OUT010",264.9970352728
"FDK04","OUT018",660.171427046355
"NCA41","OUT013",3083.22802947685
"FDD51","OUT017",843.822949878685
"NCZ53","OUT045",2921.84177108728
"FDP01","OUT027",3923.09690779495
"FDY25","OUT049",2986.1682383235
"FDB17","OUT018",2587.69963829576
"NCV54","OUT018",1607.51117610163
"FDJ32","OUT017",1151.46506114061
"FDA37","OUT049",2118.05890130938
"FDG35","OUT035",2938.38655334148
"NCM05","OUT018",3882.60410374427
"FDG45","OUT046",3367.52303508674
"FDH28","OUT013",728.634724075197
"NCE18","OUT049",3993.51403712969
"FDH38","OUT045",1827.82742549696
"FDR56","OUT013",3215.95025204534
"FDH17","OUT027",3040.95289866335
"FDD39","OUT049",3546.86417801922
"FDB41","OUT049",927.828265449825
"NCR53","OUT046",3506.36302885746
"FDX46","OUT017",1097.87781317879
"FDV28","OUT049",726.898882917839
"FDA08","OUT018",2410.62407507525
"FDH45","OUT017",859.911923986791
"NCS38","OUT010",-98.6598461829797
"FDD40","OUT010",1248.32021314345
"DRM59","OUT035",2591.59795643767
"NCJ43","OUT018",2497.35937815101
"NCN29","OUT013",859.205791887543
"NCC19","OUT045",2954.56766211901
"FDR56","OUT035",3303.35726228206
"FDZ43","OUT049",3955.43844658201
"FDJ32","OUT010",-846.798759036175
"DRH03","OUT017",1588.22312062082
"NCZ54","OUT035",2726.70062115138
"FDE26","OUT017",2429.77924697533
"FDS03","OUT045",997.465956467978
"DRZ24","OUT019",-2.96544859603159
"FDO48","OUT027",4967.56757890794
"FDW39","OUT049",2935.14372398578
"NCK05","OUT049",1103.63062809747
"NCK30","OUT017",4079.36590084038
"FDT27","OUT018",3466.49300066594
"FDS08","OUT019",949.933540341972
"NCJ19","OUT049",994.13776764463
"FDC58","OUT045",676.431949367096
"DRE37","OUT013",2995.72407937135
"FDW02","OUT035",2216.45737259099
"FDJ02","OUT010",542.917687880312
"FDX09","OUT045",2758.08359164854
"FDT31","OUT010",1126.29710956805
"FDI24","OUT049",2921.90051303197
"FDY09","OUT045",2749.38382395859
"FDV28","OUT045",568.964499015533
"DRM47","OUT049",3130.44056042694
"FDT52","OUT019",2025.96942224964
"FDI48","OUT018",647.84890330068
"FDY55","OUT017",4141.24588431059
"FDU48","OUT013",2118.93303644591
"FDN25","OUT045",910.813546096767
"FDP20","OUT049",2130.5293239678
"FDJ15","OUT013",3033.83951938624
"FDD04","OUT018",1976.57853326688
"FDY58","OUT045",3565.2165196927
"FDR37","OUT018",2681.1577590681
"FDF44","OUT013",2138.41540145567
"FDD32","OUT045",1329.01328536375
"FDR57","OUT017",2643.18427496309
"DRG39","OUT027",2353.8370517101
"FDX15","OUT017",2629.93594398652
"DRN37","OUT045",2560.96924839874
"FDW40","OUT027",3744.91224870531
"FDB32","OUT049",1621.68973685386
"FDM40","OUT018",1998.73836522551
"FDE39","OUT027",3389.32936165684
"DRH49","OUT017",1423.01025741284
"FDT46","OUT049",934.565870587715
"NCF06","OUT035",4179.24156165517
"FDP07","OUT017",3218.30496532728
"FDC04","OUT013",3826.57365245987
"FDZ32","OUT017",1811.9149884756
"FDD50","OUT045",2630.45128038152
"FDU56","OUT017",3054.32473236766
"FDV34","OUT017",1321.38844629967
"NCY41","OUT013",640.398055322799
"NCK18","OUT046",2644.1876246094
"DRH25","OUT049",964.603701595122
"FDT57","OUT046",3770.23722227219
"FDV56","OUT018",1488.05971827875
"FDV12","OUT045",1538.83722808527
"FDN52","OUT017",1549.66451369033
"FDX38","OUT035",1005.27841032381
"FDE47","OUT018",1676.59213785238
"NCO07","OUT013",3356.5092732319
"FDV09","OUT027",3860.91415224116
"FDZ23","OUT019",1085.03789780184
"DRH51","OUT018",1129.55496636882
"NCY54","OUT045",2635.04742893678
"DRG49","OUT013",3885.1802812252
"NCC19","OUT049",3127.50605491051
"NCV53","OUT045",3725.15894175077
"FDZ47","OUT019",-230.398196829841
"NCO26","OUT018",1521.23333670293
"NCP02","OUT045",931.134805681672
"NCW30","OUT018",3789.96391857094
"NCN55","OUT046",3786.88944854307
"FDB20","OUT010",-642.656946095414
"DRL11","OUT013",2523.26754488371
"DRD60","OUT045",2819.87357506416
"FDW14","OUT010",-409.465393705854
"FDL27","OUT010",-774.898754727037
"FDU09","OUT018",679.812571126679
"DRH36","OUT027",2652.10438235017
"FDP34","OUT027",3929.60252415266
"FDE04","OUT017",2984.26891851356
"FDZ57","OUT027",3559.3309382813
"FDF02","OUT010",-232.056860503411
"FDG28","OUT045",3840.48713991903
"NCI31","OUT046",590.720492018322
"FDT43","OUT013",907.964369808678
"FDU20","OUT046",1998.27429726797
"FDD53","OUT013",761.80299133679
"FDW15","OUT045",2377.80764001775
"NCT53","OUT045",2520.66918726352
"NCG55","OUT027",3260.13647128112
"FDD48","OUT035",1975.90196553587
"FDG47","OUT049",4233.57328978299
"FDI21","OUT017",1183.9614300858
"FDT27","OUT017",3838.56753471477
"DRO35","OUT013",1882.9672608898
"FDD33","OUT017",3776.95792821927
"FDC04","OUT035",3980.29573122612
"FDY34","OUT013",2696.00978717254
"DRJ49","OUT049",2125.76059903874
"FDE05","OUT049",2443.59226069921
"FDU31","OUT017",3607.86339608401
"NCN19","OUT027",4427.57110918425
"FDK56","OUT027",4389.72473560354
"FDK58","OUT017",1793.2487394183
"NCJ42","OUT035",1773.78238691799
"FDZ34","OUT027",4496.4097045455
"FDA52","OUT018",2538.71095428577
"NCR29","OUT013",935.546694363125
"FDT48","OUT035",3322.66648080733
"DRJ51","OUT019",1704.25014856542
"NCS54","OUT046",2825.67054673016
"FDV01","OUT035",2650.43935003762
"DRG51","OUT027",4061.44279232463
"NCG42","OUT013",2105.80644844778
"FDA51","OUT049",1964.82107318111
"FDV19","OUT010",720.057431697698
"NCT18","OUT045",2816.46506901986
"NCS41","OUT045",2855.77172672017
"FDO03","OUT046",3656.1964737659
"FDL12","OUT010",-854.749472123546
"FDY37","OUT010",463.827346511609
"FDI58","OUT049",1616.68101747802
"FDT28","OUT018",2109.40462647704
"NCC42","OUT010",320.365122042612
"FDO01","OUT017",2221.49881438723
"FDJ02","OUT013",2423.78267795947
"FDQ04","OUT018",431.305319924874
"DRL47","OUT013",2019.06862831708
"FDZ32","OUT035",1903.72625903094
"FDC35","OUT035",3404.69383585944
"FDX14","OUT045",1138.98187286029
"FDZ35","OUT013",1752.1000002503
"FDL14","OUT013",2558.74712318912
"FDO04","OUT049",1018.20142866203
"DRK11","OUT017",2500.30571032904
"FDB44","OUT018",3072.09139658784
"FDZ50","OUT049",3074.20463540665
"FDI12","OUT027",2905.51823191928
"FDU43","OUT017",3882.67549500881
"FDD58","OUT010",-312.895082847917
"FDB27","OUT017",3213.01130168178
"FDB04","OUT018",1156.4847508104
"NCO17","OUT013",1899.09049393788
"FDL12","OUT017",1086.72110538716
"DRJ13","OUT049",2643.11741282975
"FDD57","OUT045",1517.33714920503
"FDW19","OUT035",1967.80156882178
"DRD27","OUT018",1334.23164195583
"FDH27","OUT027",3783.89952261425
"NCW30","OUT027",5522.46622249069
"FDR40","OUT018",1065.0885638012
"FDG05","OUT013",2564.43618222641
"NCY41","OUT019",-1308.16894927112
"FDI38","OUT018",3026.86600152331
"FDR20","OUT046",798.684575131767
"FDE09","OUT017",1866.33351993387
"FDN50","OUT019",-317.892569272136
"DRF27","OUT045",2379.09222634957
"DRF51","OUT013",651.60131035262
"NCO02","OUT019",-806.748896455461
"FDB51","OUT027",2487.46682743556
"FDJ50","OUT013",920.841100363527
"FDN52","OUT013",1427.73388691108
"FDX14","OUT013",1280.73414155033
"FDT27","OUT019",1864.49334471416
"FDV10","OUT013",766.636055955545
"FDU33","OUT046",788.714188955328
"FDU58","OUT046",3008.71503210602
"NCP42","OUT027",4528.34438999874
"FDL51","OUT027",4868.20718643261
"DRH15","OUT027",2199.52999035228
"FDU16","OUT017",1520.25094373623
"FDW15","OUT017",2541.34336131594
"FDQ44","OUT045",1905.3639291144
"NCI06","OUT027",4293.2678881624
"DRK23","OUT019",2066.55594984845
"FDC28","OUT035",1896.43178261322
"NCY17","OUT019",-1193.40174357383
"NCV05","OUT018",2165.25796805552
"FDM34","OUT019",211.074228228907
"DRD60","OUT027",4343.89231599114
"FDT38","OUT046",1413.49610755748
"FDQ57","OUT018",2052.72191360792
"FDE59","OUT027",2063.55766792358
"NCM43","OUT046",2607.3511610191
"DRI51","OUT049",2820.9473425095
"NCG30","OUT017",2056.16180825873
"NCK54","OUT035",1959.687379443
"FDQ16","OUT019",-133.537538228155
"FDI36","OUT013",3194.19591716803
"FDX16","OUT027",3826.62490732883
"FDA34","OUT046",2789.52970896575
"FDJ48","OUT018",3621.94656274577
"FDU47","OUT035",2401.68938898659
"FDS39","OUT046",2320.36846078305
"FDD11","OUT046",3972.36308338446
"FDM16","OUT027",2686.49537408054
"FDU56","OUT018",2646.7749085103
"FDQ32","OUT017",2100.55928414836
"DRK35","OUT013",684.900302387048
"FDA58","OUT049",3773.89991506546
"DRG48","OUT019",413.2117212919
"FDT59","OUT010",1791.49007757948
"FDQ31","OUT019",-396.376136620759
"FDS51","OUT018",781.533708399763
"FDW32","OUT027",2890.12804212224
"FDI15","OUT027",5595.46239278559
"NCV30","OUT017",1106.8513816411
"DRG25","OUT049",3067.27758621453
"FDT02","OUT013",628.868946672504
"FDO33","OUT027",3262.91290651533
"FDP38","OUT035",1002.81841697496
"FDZ45","OUT035",3279.43152026316
"NCA54","OUT027",4296.75822201814
"FDU33","OUT017",886.894161020445
"FDN58","OUT017",3818.58142800719
"FDI05","OUT045",1188.47623059706
"FDM57","OUT019",-527.99270807646
"NCS42","OUT027",2867.89097153321
"FDB57","OUT045",3492.39184368764
"FDC03","OUT045",3097.42815034546
"FDZ58","OUT013",1952.77171038136
"NCK29","OUT045",1887.82063289687
"NCR53","OUT045",3445.68604631145
"FDE26","OUT027",3771.85651792912
"FDU52","OUT049",2564.73961723512
"FDE41","OUT027",2835.80272751775
"FDU38","OUT018",2743.57555785463
"FDA52","OUT017",2930.30074813767
"FDW46","OUT046",1121.7189062372
"DRI59","OUT035",3676.786958955
"FDT38","OUT035",1529.57863752032
"FDL33","OUT018",2836.65914748808
"FDQ01","OUT027",5441.04146555025
"FDJ08","OUT046",3044.31814301809
"FDQ47","OUT049",740.929321289716
"NCZ18","OUT013",3951.32906258448
"FDE29","OUT017",1081.07599367361
"FDF10","OUT027",3814.89898760156
"FDC48","OUT049",1453.2873880145
"FDY58","OUT013",3640.64004880509
"NCX30","OUT010",2000.38866260334
"FDV11","OUT013",2887.40323104871
"FDT46","OUT046",843.853580931993
"DRD01","OUT019",-946.874297956578
"FDQ11","OUT013",4109.22402799321
"NCM41","OUT017",1573.45552042149
"NCC55","OUT013",637.334374087516
"FDG45","OUT027",4824.12028427531
"NCQ54","OUT049",2758.77913913711
"FDM34","OUT045",2001.26375526409
"FDD17","OUT019",1860.99355346989
"FDN38","OUT027",5409.61128076195
"FDB53","OUT018",2081.2921131759
"NCL06","OUT035",4239.54640533852
"NCV18","OUT019",-593.386752749749
"FDX25","OUT013",2924.44518843739
"FDB39","OUT046",944.527603188841
"FDC33","OUT049",3272.50288948892
"NCO14","OUT018",458.523717999608
"FDA58","OUT027",5174.41839334731
"NCQ02","OUT017",3054.40462350493
"NCR53","OUT017",3638.45738812312
"FDN52","OUT046",1451.48130677114
"FDG26","OUT046",4045.65369128763
"FDE23","OUT027",2273.66386669559
"DRI37","OUT013",983.165417217809
"DRH37","OUT018",2357.28555316579
"FDO01","OUT035",2231.55942479019
"FDK45","OUT049",1929.39557605126
"FDP23","OUT049",3542.71082154566
"FDM33","OUT035",3605.13082962156
"FDD36","OUT017",2018.67467428252
"FDL56","OUT017",1474.89465693189
"FDT27","OUT010",1872.66224720323
"FDG52","OUT017",848.586852769516
"NCL42","OUT035",3963.68093812331
"DRJ24","OUT046",2935.31959484803
"FDV38","OUT046",893.194224474502
"FDT35","OUT045",2689.81265064195
"FDY51","OUT045",3400.75347564732
"FDC37","OUT017",1799.84439061404
"NCP43","OUT013",2904.04858361914
"FDO33","OUT045",1726.48369551776
"FDW04","OUT018",1838.18448425818
"NCC31","OUT046",2474.27793653407
"FDK22","OUT049",3514.84832875132
"FDJ50","OUT017",1018.24349481595
"FDV13","OUT017",1579.51877919343
"DRL60","OUT017",2521.66201369488
"FDW03","OUT017",1818.62754471177
"FDY27","OUT035",2987.17081656524
"FDB39","OUT027",2367.82072047589
"FDU59","OUT045",2535.95985325916
"FDZ57","OUT049",2193.14016463778
"FDO21","OUT049",3691.28066425889
"FDS43","OUT018",2719.72256202943
"FDU28","OUT010",1144.15917026338
"FDC51","OUT010",118.192022420795
"FDW16","OUT010",-358.052782554262
"FDP32","OUT010",110.742626249284
"FDB60","OUT019",1222.32678317526
"NCQ30","OUT046",1908.88137906849
"FDD26","OUT049",3068.25317548195
"FDI44","OUT045",1195.17049184651
"DRH23","OUT046",902.598180654345
"FDO44","OUT046",1771.91034391153
"FDG04","OUT046",2997.92021164053
"FDM32","OUT027",2939.56077085173
"FDM09","OUT013",2762.47632657401
"FDZ47","OUT013",1648.27130496354
"FDM40","OUT027",3720.71138514156
"FDY48","OUT017",1736.23543158179
"NCM30","OUT045",639.683042080806
"FDX36","OUT010",1685.82104310335
"DRF03","OUT017",769.296278431621
"FDN51","OUT049",4234.09637883122
"FDM57","OUT049",1493.40942559635
"FDB35","OUT049",1637.57613532795
"FDY13","OUT027",2716.40250144243
"FDA37","OUT017",2141.04299308311
"NCX53","OUT017",2368.9193311503
"FDD59","OUT018",1064.776259045
"FDX10","OUT019",-1244.18915588727
"FDC03","OUT018",2870.37301521284
"FDW43","OUT035",3762.74007743399
"FDW10","OUT046",2812.91415834713
"FDY14","OUT027",5586.34988297624
"FDV43","OUT045",710.108186379782
"FDO40","OUT013",2442.98262762594
"FDP46","OUT027",2910.34938595859
"NCE43","OUT019",761.04459831639
"FDD05","OUT035",2063.6914043222
"FDJ60","OUT010",794.149615444695
"DRE27","OUT018",1240.62201933928
"FDO11","OUT035",4137.29719038146
"DRG11","OUT027",3145.09173271646
"FDK33","OUT010",1519.93676555407
"DRM23","OUT045",2624.02467265727
"FDJ02","OUT027",3833.81787654902
"NCZ05","OUT045",1591.2568253428
"NCL30","OUT013",2020.85058699522
"FDZ19","OUT018",2499.44138733631
"FDM45","OUT049",2051.80395982695
"FDO36","OUT046",2846.52180911905
"NCK31","OUT045",776.485301798945
"DRJ37","OUT045",2377.2004586532
"FDP24","OUT018",1630.68634752741
"FDF46","OUT013",1860.08956504784
"FDX46","OUT019",-885.299844914937
"NCL18","OUT045",2971.25072017992
"FDJ26","OUT013",3417.88395282924
"FDJ07","OUT045",1796.82744971842
"FDY15","OUT013",2535.14553850842
"DRG01","OUT045",1143.9611636171
"FDF58","OUT045",1020.18180606323
"FDZ14","OUT019",94.6520228142697
"FDP31","OUT049",1202.25510022521
"FDH45","OUT013",790.379274229382
"FDA09","OUT010",957.167787079451
"FDW31","OUT035",3343.65149365541
"FDA57","OUT046",719.220504901159
"NCE55","OUT035",2917.0373280854
"FDC17","OUT019",1474.55721102921
"FDC59","OUT013",1131.76475035343
"FDA22","OUT013",2701.02811974191
"FDK52","OUT035",3681.3917665386
"NCM26","OUT046",2441.71275617792
"NCT53","OUT035",2776.03409912418
"FDW45","OUT018",2111.36102500381
"NCI18","OUT035",3639.07242925948
"FDE38","OUT018",2342.05900448721
"FDF08","OUT019",-409.844064335863
"FDY58","OUT010",1736.047115256
"FDF58","OUT019",-828.696797773491
"FDX39","OUT017",3466.68433325437
"FDB44","OUT049",3445.83819107725
"FDF28","OUT013",2078.40829162151
"FDE39","OUT013",1914.51874174613
"FDT37","OUT018",3703.64282100334
"FDZ45","OUT017",3255.43456818857
"FDO40","OUT035",2562.78152439867
"FDM57","OUT027",2859.96781037246
"DRG36","OUT017",2814.03026739694
"FDY36","OUT010",-703.521421467591
"DRL60","OUT027",3865.14524874934
"FDS25","OUT019",-113.229235036988
"DRF49","OUT027",3218.66451499064
"FDP16","OUT045",3807.62420507753
"FDS60","OUT049",2983.51559955935
"FDU15","OUT027",2155.67696795495
"FDK43","OUT046",2045.6164345307
"FDN25","OUT046",1028.51329993732
"FDE53","OUT049",1781.81602470143
"FDB22","OUT013",2506.90386889433
"FDE39","OUT017",2022.69455633905
"FDX35","OUT035",3762.27720900755
"NCG54","OUT049",2773.87036152064
"FDH27","OUT035",2489.0048472181
"NCK42","OUT013",3416.85040788669
"FDS25","OUT049",1855.0436609821
"FDI10","OUT018",2501.12415628403
"FDU35","OUT035",1759.42765304845
"FDI04","OUT017",3292.2963236666
"DRK23","OUT035",4081.94178270808
"FDB53","OUT019",450.530048228137
"FDY02","OUT049",4250.06474416599
"FDM60","OUT035",870.531514053133
"NCJ31","OUT010",1821.24586354497
"DRP35","OUT017",2092.54936111342
"NCQ30","OUT018",1656.68147034474
"DRL11","OUT010",631.411961555895
"FDU01","OUT013",3015.10447475794
"FDR39","OUT035",3021.86952509622
"FDO08","OUT046",2702.11460508271
"FDC02","OUT045",4040.80566429309
"NCZ29","OUT035",2144.98863544753
"FDF29","OUT010",244.43925037014
"FDZ23","OUT017",3112.77989371615
"NCU53","OUT018",2329.24190251499
"NCW30","OUT013",4075.43485667508
"NCM26","OUT027",3905.08254213312
"FDV50","OUT027",3396.79667140471
"FDW15","OUT049",2490.6024311204
"FDI35","OUT027",4355.69905972015
"FDO11","OUT017",4071.71068126314
"FDN48","OUT046",1496.80404112865
"NCA17","OUT049",2476.57255223337
"NCN54","OUT013",1300.77531166549
"FDP22","OUT013",893.103188508257
"NCB54","OUT035",2131.14698622829
"FDD08","OUT045",605.860136940829
"DRM48","OUT010",-1300.68741974099
"FDG41","OUT027",3244.27517685008
"FDE44","OUT027",2254.06238493516
"FDE26","OUT035",2444.54999875943
"NCS38","OUT013",1809.00769236703
"NCJ54","OUT018",3330.13418718003
"FDI40","OUT019",-293.284402911088
"FDN45","OUT018",3244.65161797102
"FDU43","OUT046",3832.21430772274
"FDI04","OUT010",1278.15427117931
"NCC07","OUT018",1388.84456015638
"NCC07","OUT019",-226.153879397764
"NCD18","OUT045",3560.09149444202
"FDU55","OUT035",4222.00667680309
"FDX59","OUT035",765.120092640735
"FDR52","OUT049",3158.26472335043
"NCP17","OUT013",1059.15666364766
"FDQ32","OUT045",1938.55906662518
"NCT17","OUT049",3064.61352489422
"FDO10","OUT049",1101.19962114998
"FDE32","OUT049",738.768577857154
"FDN44","OUT045",2486.51093022644
"FDH02","OUT035",1619.87999300374
"FDK60","OUT013",1646.71817580725
"FDS24","OUT019",-460.395683249202
"FDL03","OUT010",1316.06567124656
"FDB46","OUT027",4832.25294877616
"FDO48","OUT049",3648.87889763514
"FDZ39","OUT049",1808.96080223917
"FDT02","OUT027",2076.5690545857
"FDC50","OUT013",1536.93145584402
"FDP39","OUT035",1012.19269169085
"DRG15","OUT018",705.444737023116
"FDP10","OUT018",1374.17258242362
"FDF53","OUT027",4371.257585974
"FDN34","OUT045",2696.39025995632
"FDK02","OUT045",1852.55868644063
"FDC23","OUT045",2756.89442888685
"FDJ10","OUT019",370.357990906375
"FDE53","OUT035",1861.15510650311
"FDR25","OUT035",4349.08797149938
"FDW50","OUT046",2659.0927237226
"FDS09","OUT049",987.280042258104
"FDW49","OUT010",937.341319872634
"FDU51","OUT046",2892.50789708493
"FDF28","OUT018",1769.7773551204
"NCY30","OUT018",2566.11256942236
"FDD44","OUT045",4060.21719939803
"FDX09","OUT017",2921.61165887503
"NCF30","OUT013",1998.09406088265
"FDZ50","OUT019",1095.51719966314
"FDW37","OUT013",1456.96245056796
"FDD11","OUT049",4100.08442614878
"DRH39","OUT018",935.941996165463
"FDA36","OUT049",3034.80218858103
"NCG43","OUT049",1557.82916535189
"FDF02","OUT035",1792.98818055662
"FDP57","OUT027",3081.99331357087
"NCE42","OUT017",3744.25408728755
"NCR38","OUT027",5390.11624294996
"FDP03","OUT019",146.056062584466
"FDO51","OUT035",913.742453096511
"NCQ42","OUT046",2034.9705848571
"NCM41","OUT046",1461.28564812084
"FDH48","OUT027",2820.46444125249
"DRF60","OUT046",3716.61697913011
"FDJ27","OUT035",1803.3984893875
"FDQ14","OUT013",2453.1425557562
"FDN27","OUT017",2006.97412091942
"NCQ02","OUT046",2996.17041852076
"FDJ33","OUT049",2113.41806646858
"FDP07","OUT027",4561.92613213711
"DRE01","OUT049",3852.30504541211
"FDU36","OUT045",1546.06076352469
"FDL28","OUT017",3739.59329084944
"NCX53","OUT046",2262.89153513362
"FDZ39","OUT013",1748.4489046236
"NCP42","OUT013",3118.31735166933
"FDJ14","OUT035",1496.79346995938
"FDK04","OUT049",1016.97523860662
"NCC19","OUT017",3159.70786676984
"FDS09","OUT018",618.12499570206
"FDZ02","OUT046",1660.82682184968
"FDD35","OUT018",1661.43762851223
"NCY42","OUT017",2400.19533627108
"FDB05","OUT045",3819.47112266996
"FDF20","OUT035",3257.38227231798
"NCO41","OUT018",1271.9287728597
"FDC40","OUT027",2782.48575928708
"FDV58","OUT045",3059.23156993303
"FDZ57","OUT045",2043.02160798971
"DRM35","OUT046",2844.92738317134
"DRN36","OUT018",1222.72161045417
"FDQ13","OUT046",1378.14067924919
"DRO35","OUT010",-53.2422085797154
"NCD43","OUT035",1801.9574066298
"FDA51","OUT018",1570.95425717328
"NCX17","OUT027",5082.57844730288
"NCZ17","OUT049",744.755762032855
"FDR11","OUT027",4028.01665334403
"FDW34","OUT049",3921.824329353
"FDN50","OUT017",1637.23137556008
"FDS09","OUT046",882.705797712787
"FDS48","OUT018",2143.66064703238
"FDL44","OUT049",2715.79673684672
"DRF48","OUT018",2687.11192940678
"FDA14","OUT018",2099.01986266153
"NCD30","OUT049",1632.03440655171
"FDI16","OUT017",984.188924996696
"NCG06","OUT035",4190.52137857305
"DRZ24","OUT035",2040.04650745548
"NCS17","OUT045",1442.08756731776
"FDB37","OUT045",3780.74824023576
"FDE10","OUT035",2240.07317352848
"FDC57","OUT045",3033.42313001249
"FDM12","OUT018",2741.6759527023
"FDE24","OUT049",2341.14053420275
"FDW22","OUT045",3448.41887802951
"DRD01","OUT027",2358.73060791678
"NCZ18","OUT027",5390.78730315327
"FDN49","OUT045",673.310311238536
"FDR22","OUT035",1995.19143947549
"FDV08","OUT019",-1124.33642238723
"FDY39","OUT046",3005.98427772855
"FDV36","OUT049",2102.29165526168
"FDO60","OUT045",708.51585390807
"FDU04","OUT027",3407.84079717249
"FDR20","OUT027",2291.3585097655
"FDW19","OUT019",-71.7963025407864
"FDU40","OUT049",3182.57803693967
"FDK15","OUT045",1509.69382465898
"DRF15","OUT035",2571.67719941569
"FDQ25","OUT017",2910.60969416271
"FDI48","OUT019",-973.684183967111
"FDS49","OUT046",1254.39879871549
"FDV22","OUT046",2579.36665979198
"NCV42","OUT046",1741.52036328128
"FDX26","OUT046",2943.47288073169
"FDI33","OUT018",1174.65699209066
"FDZ14","OUT049",2074.83169207533
"FDG10","OUT013",1014.31651580395
"FDM38","OUT018",601.681641236555
"FDG26","OUT027",5475.1192977309
"FDH46","OUT035",1812.36796565865
"FDN13","OUT018",1315.09277764555
"FDU57","OUT035",2569.87002971561
"NCI06","OUT046",2848.37661151615
"FDM38","OUT045",850.333901152139
"NCG42","OUT010",147.056054015428
"FDL39","OUT045",2851.837727061
"FDT31","OUT019",1168.37523787862
"FDV59","OUT013",3465.53753633056
"FDB49","OUT035",1798.00038276433
"FDD58","OUT049",1719.65348679422
"DRN59","OUT046",757.461203776039
"FDX48","OUT049",2589.71014803686
"FDQ11","OUT049",4152.74794408803
"FDY12","OUT049",991.682030429754
"FDQ11","OUT045",4018.36333924583
"DRI11","OUT017",1940.82308521649
"FDY32","OUT027",4048.02886625032
"FDS51","OUT045",957.684326884985
"FDR19","OUT010",438.279687111901
"DRB13","OUT018",2768.3480576095
"FDS21","OUT035",1217.5766002546
"FDQ40","OUT045",2785.83236847729
"NCE55","OUT013",2797.25098251109
"FDX43","OUT027",4088.57001203892
"FDS12","OUT049",2071.28461388078
"DRK01","OUT027",2952.41116407755
"FDN25","OUT017",1069.71854852004
"FDB60","OUT046",3110.31535805093
"FDQ13","OUT017",1462.58544300208
"DRK13","OUT045",3034.88660703381
"DRF25","OUT018",322.936348499369
"NCD42","OUT019",-1224.05048363608
"FDW25","OUT045",1313.42059370177
"NCV29","OUT027",4289.65257466783
"NCK42","OUT035",3511.97945264351
"DRJ13","OUT027",3961.85555162224
"DRD15","OUT017",3757.13501997759
"FDM27","OUT045",2467.25119709436
"FDZ50","OUT018",2698.88244068355
"FDC04","OUT046",3837.9990042464
"FDF50","OUT049",3195.73431006536
"FDP15","OUT045",3996.19360315682
"FDK46","OUT035",4212.64175096573
"FDZ56","OUT018",2432.36538169348
"FDY60","OUT049",2440.71283508435
"FDB10","OUT035",3868.32752085119
"FDR57","OUT045",2471.9134945313
"FDU58","OUT049",3110.22222565684
"FDH02","OUT046",1485.29447578476
"FDP48","OUT013",2969.3076378241
"FDI46","OUT035",4099.82275123211
"FDW56","OUT013",3103.60021750524
"NCM19","OUT010",-110.817408955283
"FDS50","OUT027",4946.3480037001
"FDK24","OUT013",773.373818929909
"FDO36","OUT017",2968.62366198542
"FDK45","OUT027",3295.89743062322
"NCL05","OUT045",673.72057036654
"FDL32","OUT018",1564.24435221015
"FDA28","OUT049",2140.24767207233
"FDY36","OUT018",943.469006454524
"FDP32","OUT018",1750.07204917367
"FDL50","OUT046",2011.73194783722
"DRC24","OUT049",2515.07198212387
"NCS18","OUT017",1801.45436491625
"FDD16","OUT017",1329.89928679239
"NCV18","OUT013",1370.0857011659
"FDX07","OUT046",2990.37504702152
"NCZ05","OUT027",3096.80169524862
"NCI31","OUT013",638.658316018838
"FDK14","OUT049",1444.97694805022
"NCR06","OUT045",660.029051859181
"NCF54","OUT049",2835.47565376013
"DRG23","OUT010",497.07703012187
"FDD53","OUT046",750.534811167505
"NCM31","OUT027",3669.88552128507
"FDT16","OUT017",4251.09915899417
"FDR40","OUT035",1473.44268506756
"DRG25","OUT017",3027.07027587909
"FDT10","OUT035",1181.13680624792
"FDY32","OUT013",2637.90925929397
"FDN50","OUT035",1687.39262941271
"FDZ35","OUT019",-155.817508253335
"NCP54","OUT045",1867.40417915261
"NCD07","OUT035",1911.26289360213
"FDS02","OUT018",2874.57047176106
"DRN59","OUT018",516.025058888105
"DRB24","OUT013",2508.97817927847
"FDP37","OUT027",3453.11922507309
"DRB01","OUT018",2721.47772715245
"FDR47","OUT046",3120.11280696478
"NCM31","OUT010",358.878853695324
"NCF06","OUT027",5503.39653412162
"NCV17","OUT027",3501.98490747517
"FDS10","OUT049",2943.81666339351
"FDN52","OUT035",1572.19269777043
"FDZ48","OUT013",1835.70371215623
"FDJ48","OUT049",4004.96725985087
"DRB13","OUT027",4502.43345339481
"FDV59","OUT017",3535.145694366
"FDL32","OUT035",1955.7368879998
"FDZ12","OUT035",2411.78073086089
"NCR06","OUT027",2143.90780741428
"FDP51","OUT017",2049.98184853501
"FDY22","OUT013",2332.81464084383
